species_id,class,common_name,sciname,grp_code,depth_m_min_adj,depth_m_max_adj,gear,gear_min,gear_max,ol_length,gear_range,spp_range,encount_prob,overlap_prop,encount123
Fis-161228,Elasmobranchii,NA,Okamejei leptoura,BE,265,735,PST,0,280,15,280,470,0.00170972644376899,0.031914893617021274,1
Fis-161228,Elasmobranchii,NA,Okamejei leptoura,BE,265,735,LLT,0,400,135,400,470,0.09694148936170216,0.2872340425531915,2
Fis-58162,Elasmobranchii,Blurred smooth lantern shark,Etmopterus bigelowi,DSE,267,1000,PST,0,280,13,280,733,8.234262327031769e-4,0.017735334242837655,1
Fis-58162,Elasmobranchii,Blurred smooth lantern shark,Etmopterus bigelowi,DSE,267,1000,LLT,0,400,133,400,733,0.06033083219645293,0.18144611186903137,1
Fis-31578,Elasmobranchii,Goblin shark,Mitsukurina owstoni,DSE,270,1300,PST,0,280,10,280,1030,3.467406380027739e-4,0.009708737864077669,1
Fis-31578,Elasmobranchii,Goblin shark,Mitsukurina owstoni,DSE,270,1300,LLT,0,400,130,400,1030,0.04101941747572815,0.1262135922330097,1
Fis-160879,Elasmobranchii,Western Australian Legskate,Sinobatis bulbicauda,BE,273,1125,PST,0,280,7,280,852,2.053990610328639e-4,0.008215962441314555,1
Fis-160879,Elasmobranchii,Western Australian Legskate,Sinobatis bulbicauda,BE,273,1125,LLT,0,400,127,400,852,0.04732687793427229,0.14906103286384975,1
Fis-31589,Elasmobranchii,Longnose houndshark,Iago garricki,DSE,275,475,PST,0,280,5,280,200,4.464285714285714e-4,0.025,1
Fis-31589,Elasmobranchii,Longnose houndshark,Iago garricki,DSE,275,475,LLT,0,400,125,400,200,0.1953125,0.625,3
Fis-26519,Elasmobranchii,Deep-water stingray,Plesiobatis daviesi,DSE,275,780,PST,0,280,5,280,505,1.7680339462517678e-4,0.009900990099009901,1
Fis-26519,Elasmobranchii,Deep-water stingray,Plesiobatis daviesi,DSE,275,780,LLT,0,400,125,400,505,0.07735148514851485,0.24752475247524752,1
Fis-132528,Elasmobranchii,East African skate,Okamejei heemstrai,BE,286,500,LLT,0,400,114,400,214,0.15182242990654202,0.5327102803738317,3
Fis-160938,Elasmobranchii,NA,Holohalaelurus favus,DGE,299,1000,LLT,0,400,101,400,701,0.03638017118402283,0.14407988587731813,1
Fis-131465,Elasmobranchii,Andaman leg skate,Cruriraja andamanica,BE,300,511,LLT,0,400,100,400,211,0.11848341232227488,0.47393364928909953,2
Fis-161638,Elasmobranchii,Sandy skate,Pavoraja arenaria,BE,300,712,LLT,0,400,100,400,412,0.06067961165048544,0.24271844660194175,1
Fis-160439,Elasmobranchii,Edmund's spurdog,Squalus edmundsi,DSE,300,850,LLT,0,400,100,400,550,0.04545454545454545,0.18181818181818182,1
Fis-160444,Elasmobranchii,Western longnose spurdog,Squalus nasutus,DSE,300,850,LLT,0,400,100,400,550,0.04545454545454545,0.18181818181818182,1
Fis-131852,Elasmobranchii,Arctic skate,Amblyraja hyperborea,BE,300,2500,LLT,0,400,100,400,2200,0.01136363636363636,0.045454545454545456,1
Fis-161448,Elasmobranchii,Australian reticulate swellshark,Cephaloscyllium hiscosellum,DSE,307,420,LLT,0,400,93,400,113,0.1913495575221239,0.8230088495575221,3
Fis-125906,Elasmobranchii,Slender sawtail catshark,Galeus gracilis,DSE,309,470,LLT,0,400,91,400,161,0.12858695652173913,0.5652173913043478,3
Fis-131844,Elasmobranchii,Prow-nose skate,Dipturus stenorhynchus,BE,313,761,LLT,0,400,87,400,448,0.04223772321428571,0.19419642857142858,1
Fis-29319,Elasmobranchii,Dumb gulper shark,Centrophorus harrissoni,DSPE,314,790,LLT,0,400,86,400,476,0.03884453781512605,0.18067226890756302,1
Fis-165849,Elasmobranchii,African dwarf sawshark,Pristiophorus nancyae,DSE,318,570,LLT,0,400,82,400,252,0.0667063492063492,0.3253968253968254,2
Fis-54790,Elasmobranchii,Allens skate,Pavoraja alleni,BE,320,458,LLT,0,400,80,400,138,0.11594202898550726,0.5797101449275363,3
Fis-166044,Elasmobranchii,Sculpted lanternshark,Etmopterus sculptus,DSE,320,900,LLT,0,400,80,400,580,0.02758620689655172,0.13793103448275862,1
Fis-29531,Elasmobranchii,Spined pygmy shark,Squaliolus laticaudus,DSE,326,1200,LLT,0,400,74,400,874,0.01566361556064073,0.08466819221967964,1
Fis-23260,Elasmobranchii,Little sleeper shark,Somniosus rostratus,DSPE,345,1330,LLT,0,400,55,400,985,0.00767766497461929,0.05583756345177665,1
Fis-23113,Elasmobranchii,Bramble shark,Echinorhinus brucus,DGE,350,900,LLT,0,400,50,400,550,0.01136363636363636,0.09090909090909091,1
Fis-23204,Elasmobranchii,Prickly dogfish,Oxynotus bruniensis,DSPE,350,1070,LLT,0,400,50,400,720,0.00868055555555555,0.06944444444444445,1
Fis-131805,Elasmobranchii,Munchskin skate,Rajella caudaspinosa,BE,357,718,LLT,0,400,43,400,361,0.01280470914127423,0.11911357340720222,1
Fis-30995,Elasmobranchii,Sixgill stingray,Hexatrygon bickelli,DSE,362,1120,LLT,0,400,38,400,758,0.00476253298153034,0.05013192612137203,1
Fis-132559,Elasmobranchii,Bigthorn skate,Rajella barnardi,BE,372,1700,LLT,0,400,28,400,1328,0.00147590361445783,0.02108433734939759,1
Fis-58285,Elasmobranchii,African pygmy skate,Neoraja stehmanni,BE,382,1025,LLT,0,400,18,400,643,0.00125972006220839,0.027993779160186624,1
Fis-160378,Elasmobranchii,Indonesian greeneye spurdog,Squalus montalbani,DSE,383,1370,LLT,0,400,17,400,987,7.32016210739615e-4,0.017223910840932118,1
Fis-154012,Elasmobranchii,Mud catshark,Bythaelurus lutarius,DSE,388,766,LLT,0,400,12,400,378,9.523809523809524e-4,0.031746031746031744,1
Fis-23074,Elasmobranchii,Longnose velvet dogfish,Centroscymnus crepidater,DSE,394,1500,LLT,0,400,6,400,1106,8.1374321880651e-5,0.0054249547920434,1
Fis-25903,Elasmobranchii,Bigeye houndshark,Iago omanensis,DSE,394,2195,LLT,0,400,6,400,1801,4.997223764575235e-5,0.003331482509716824,1
Fis-32611,Elasmobranchii,Flapnose ray,Rhinoptera javanica,PGE,3,30,GND,0,20,17,20,27,0.5351851851851852,0.6296296296296297,3
Fis-32611,Elasmobranchii,Flapnose ray,Rhinoptera javanica,PGE,3,30,PST,0,280,27,280,27,0.09642857142857145,1,3
Fis-32611,Elasmobranchii,Flapnose ray,Rhinoptera javanica,PGE,3,30,LLT,0,400,27,400,27,0.0675,1,3
Fis-27224,Elasmobranchii,Common sawfish,Pristis pristis,IE,5,50,GND,0,20,15,20,45,0.25,0.3333333333333333,2
Fis-27224,Elasmobranchii,Common sawfish,Pristis pristis,IE,5,50,PST,0,280,45,280,45,0.16071428571428573,1,3
Fis-27224,Elasmobranchii,Common sawfish,Pristis pristis,IE,5,50,LLT,0,400,45,400,45,0.1125,1,3
Fis-28553,Elasmobranchii,Leopard whipray,Himantura undulata,DGE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2
Fis-28553,Elasmobranchii,Leopard whipray,Himantura undulata,DGE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3
Fis-28553,Elasmobranchii,Leopard whipray,Himantura undulata,DGE,6,50,LLT,0,400,44,400,44,0.11,1,3
Fis-61508,Elasmobranchii,Shortfin devil ray,Mobula kuhlii,FFE,10,100,GND,0,20,10,20,90,0.05555555555555555,0.1111111111111111,1
Fis-61508,Elasmobranchii,Shortfin devil ray,Mobula kuhlii,FFE,10,100,PST,0,280,90,280,90,0.32142857142857145,1,3
Fis-61508,Elasmobranchii,Shortfin devil ray,Mobula kuhlii,FFE,10,100,LLT,0,400,90,400,90,0.225,1,3
Fis-26903,Elasmobranchii,Spotted numbfish,Narcine timlei,BE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-26903,Elasmobranchii,Spotted numbfish,Narcine timlei,BE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-21798,Elasmobranchii,Spinetail mobula,Mobula Mobula,FFE,0,300,GND,0,20,20,20,300,0.06666666666666667,0.06666666666666667,1
Fis-21798,Elasmobranchii,Spinetail mobula,Mobula Mobula,FFE,0,300,PST,0,280,280,280,300,0.9333333333333332,0.9333333333333333,3
Fis-21798,Elasmobranchii,Spinetail mobula,Mobula Mobula,FFE,0,300,LLT,0,400,300,400,300,0.75,1,3
Fis-26085,Elasmobranchii,Short-tail stingray,Bathytoshia brevicaudata,IE,0,476,GND,0,20,20,20,476,0.04201680672268908,0.04201680672268908,1
Fis-26085,Elasmobranchii,Short-tail stingray,Bathytoshia brevicaudata,IE,0,476,PST,0,280,280,280,476,0.5882352941176471,0.5882352941176471,3
Fis-26085,Elasmobranchii,Short-tail stingray,Bathytoshia brevicaudata,IE,0,476,LLT,0,400,400,400,476,0.8403361344537815,0.8403361344537815,3
Fis-32608,Elasmobranchii,Bluntnose guitarfish,Acroteriobatus blochii,BE,3,30,GND,0,20,17,20,27,0.5351851851851852,0.6296296296296297,3
Fis-32608,Elasmobranchii,Bluntnose guitarfish,Acroteriobatus blochii,BE,3,30,PST,0,280,27,280,27,0.09642857142857145,1,3
Fis-32608,Elasmobranchii,Bluntnose guitarfish,Acroteriobatus blochii,BE,3,30,LLT,0,400,27,400,27,0.0675,1,3
Fis-28785,Elasmobranchii,Bleeker's whipray,Pateobatis bleekeri,IE,3,30,GND,0,20,17,20,27,0.5351851851851852,0.6296296296296297,3
Fis-28785,Elasmobranchii,Bleeker's whipray,Pateobatis bleekeri,IE,3,30,PST,0,280,27,280,27,0.09642857142857145,1,3
Fis-28785,Elasmobranchii,Bleeker's whipray,Pateobatis bleekeri,IE,3,30,LLT,0,400,27,400,27,0.0675,1,3
Fis-154456,Elasmobranchii,Bennett's stingray,Hemitrygon bennetti,IE,5,40,GND,0,20,15,20,35,0.3214285714285714,0.42857142857142855,2
Fis-154456,Elasmobranchii,Bennett's stingray,Hemitrygon bennetti,IE,5,40,PST,0,280,35,280,35,0.125,1,3
Fis-154456,Elasmobranchii,Bennett's stingray,Hemitrygon bennetti,IE,5,40,LLT,0,400,35,400,35,0.0875,1,3
Fis-166946,Elasmobranchii,Arabian banded whipray,Maculabatis randalli,IE,5,40,GND,0,20,15,20,35,0.3214285714285714,0.42857142857142855,2
Fis-166946,Elasmobranchii,Arabian banded whipray,Maculabatis randalli,IE,5,40,PST,0,280,35,280,35,0.125,1,3
Fis-166946,Elasmobranchii,Arabian banded whipray,Maculabatis randalli,IE,5,40,LLT,0,400,35,400,35,0.0875,1,3
Fis-28787,Elasmobranchii,Scaly whipray,Brevitrygon imbricata,DGE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2
Fis-28787,Elasmobranchii,Scaly whipray,Brevitrygon imbricata,DGE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3
Fis-28787,Elasmobranchii,Scaly whipray,Brevitrygon imbricata,DGE,6,50,LLT,0,400,44,400,44,0.11,1,3
Fis-26902,Elasmobranchii,Pale-edged stingray,Telatrygon Zugei,DGE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2
Fis-26902,Elasmobranchii,Pale-edged stingray,Telatrygon Zugei,DGE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3
Fis-26902,Elasmobranchii,Pale-edged stingray,Telatrygon Zugei,DGE,6,50,LLT,0,400,44,400,44,0.11,1,3
Fis-60598,Elasmobranchii,Pearl stingray,Fontitrygon margaritella,IE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2
Fis-60598,Elasmobranchii,Pearl stingray,Fontitrygon margaritella,IE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3
Fis-60598,Elasmobranchii,Pearl stingray,Fontitrygon margaritella,IE,6,50,LLT,0,400,44,400,44,0.11,1,3
Fis-47488,Elasmobranchii,Sharpnose stingray,Maculabatis gerrardi,IE,6,50,GND,0,20,14,20,44,0.22272727272727272,0.3181818181818182,2
Fis-47488,Elasmobranchii,Sharpnose stingray,Maculabatis gerrardi,IE,6,50,PST,0,280,44,280,44,0.15714285714285714,1,3
Fis-47488,Elasmobranchii,Sharpnose stingray,Maculabatis gerrardi,IE,6,50,LLT,0,400,44,400,44,0.11,1,3
Fis-31408,Elasmobranchii,Lesser sandshark,Acroteriobatus annulatus,BE,7,73,GND,0,20,13,20,66,0.12803030303030302,0.19696969696969696,1
Fis-31408,Elasmobranchii,Lesser sandshark,Acroteriobatus annulatus,BE,7,73,PST,0,280,66,280,66,0.2357142857142857,1,3
Fis-31408,Elasmobranchii,Lesser sandshark,Acroteriobatus annulatus,BE,7,73,LLT,0,400,66,400,66,0.165,1,3
Fis-32960,Elasmobranchii,Australian bull ray,Myliobatis tenuicaudatus,PGE,9,85,GND,0,20,11,20,76,0.07960526315789475,0.14473684210526316,1
Fis-32960,Elasmobranchii,Australian bull ray,Myliobatis tenuicaudatus,PGE,9,85,PST,0,280,76,280,76,0.2714285714285714,1,3
Fis-32960,Elasmobranchii,Australian bull ray,Myliobatis tenuicaudatus,PGE,9,85,LLT,0,400,76,400,76,0.19,1,3
Fis-27236,Elasmobranchii,Round stingray,Taeniurops grabatus,IE,10,300,GND,0,20,10,20,290,0.01724137931034482,0.034482758620689655,1
Fis-27236,Elasmobranchii,Round stingray,Taeniurops grabatus,IE,10,300,PST,0,280,270,280,290,0.8977832512315271,0.9310344827586207,3
Fis-27236,Elasmobranchii,Round stingray,Taeniurops grabatus,IE,10,300,LLT,0,400,290,400,290,0.725,1,3
Fis-28552,Elasmobranchii,Thouin ray,Glaucostegus thouin,BE,11,100,GND,0,20,9,20,89,0.04550561797752809,0.10112359550561797,1
Fis-28552,Elasmobranchii,Thouin ray,Glaucostegus thouin,BE,11,100,PST,0,280,89,280,89,0.31785714285714284,1,3
Fis-28552,Elasmobranchii,Thouin ray,Glaucostegus thouin,BE,11,100,LLT,0,400,89,400,89,0.2225,1,3
Fis-22814,Elasmobranchii,Chola guitarfish,Pseudobatus percellens,BE,11,110,GND,0,20,9,20,99,0.04090909090909091,0.09090909090909091,1
Fis-22814,Elasmobranchii,Chola guitarfish,Pseudobatus percellens,BE,11,110,PST,0,280,99,280,99,0.3535714285714286,1,3
Fis-22814,Elasmobranchii,Chola guitarfish,Pseudobatus percellens,BE,11,110,LLT,0,400,99,400,99,0.2475,1,3
Fis-24098,Elasmobranchii,Giant manta,Mobula birostris,FFE,12,120,GND,0,20,8,20,108,0.02962962962962963,0.07407407407407407,1
Fis-24098,Elasmobranchii,Giant manta,Mobula birostris,FFE,12,120,PST,0,280,108,280,108,0.3857142857142858,1,3
Fis-24098,Elasmobranchii,Giant manta,Mobula birostris,FFE,12,120,LLT,0,400,108,400,108,0.27,1,3
Fis-163295,Elasmobranchii,Alfred manta,Mobula alfredi,FFE,13,120,GND,0,20,7,20,107,0.02289719626168224,0.06542056074766354,1
Fis-163295,Elasmobranchii,Alfred manta,Mobula alfredi,FFE,13,120,PST,0,280,107,280,107,0.3821428571428571,1,3
Fis-163295,Elasmobranchii,Alfred manta,Mobula alfredi,FFE,13,120,LLT,0,400,107,400,107,0.2675,1,3
Fis-23993,Elasmobranchii,Roughtail stingray,Bathytoshia centroura,IE,15,270,GND,0,20,5,20,255,0.00490196078431372,0.0196078431372549,1
Fis-23993,Elasmobranchii,Roughtail stingray,Bathytoshia centroura,IE,15,270,PST,0,280,255,280,255,0.9107142857142856,1,3
Fis-23993,Elasmobranchii,Roughtail stingray,Bathytoshia centroura,IE,15,270,LLT,0,400,255,400,255,0.6375,1,3
Fis-54860,Elasmobranchii,Banded numbfish,Narcinops westraliensis,BE,16,70,GND,0,20,4,20,54,0.01481481481481481,0.07407407407407407,1
Fis-54860,Elasmobranchii,Banded numbfish,Narcinops westraliensis,BE,16,70,PST,0,280,54,280,54,0.1928571428571429,1,3
Fis-54860,Elasmobranchii,Banded numbfish,Narcinops westraliensis,BE,16,70,LLT,0,400,54,400,54,0.135,1,3
Fis-161488,Elasmobranchii,NA,Maculabatis astra,IE,16,141,GND,0,20,4,20,125,0.0064,0.032,1
Fis-161488,Elasmobranchii,NA,Maculabatis astra,IE,16,141,PST,0,280,125,280,125,0.44642857142857145,1,3
Fis-161488,Elasmobranchii,NA,Maculabatis astra,IE,16,141,LLT,0,400,125,400,125,0.3125,1,3
Fis-161209,Elasmobranchii,NA,Dentiraja confusus,BE,18,390,GND,0,20,2,20,372,5.376344086021506e-4,0.005376344086021506,1
Fis-161209,Elasmobranchii,NA,Dentiraja confusus,BE,18,390,PST,0,280,262,280,372,0.6590245775729647,0.7043010752688172,3
Fis-161209,Elasmobranchii,NA,Dentiraja confusus,BE,18,390,LLT,0,400,372,400,372,0.93,1,3
Fis-160854,Elasmobranchii,Wedgenose skate,Spiniraja whitleyi,BE,21,170,PST,0,280,149,280,149,0.5321428571428571,1,3
Fis-160854,Elasmobranchii,Wedgenose skate,Spiniraja whitleyi,BE,21,170,LLT,0,400,149,400,149,0.3725,1,3
Fis-47352,Elasmobranchii,Smalleye stingray,Megatrygon microps,IE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-47352,Elasmobranchii,Smalleye stingray,Megatrygon microps,IE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-35264,Elasmobranchii,Pink whipray,Pateobatis fai,IE,22,200,PST,0,280,178,280,178,0.6357142857142857,1,3
Fis-35264,Elasmobranchii,Pink whipray,Pateobatis fai,IE,22,200,LLT,0,400,178,400,178,0.445,1,3
Fis-47495,Elasmobranchii,Black-spotted whipray,Maculabatis toshi,IE,23,140,PST,0,280,117,280,117,0.41785714285714287,1,3
Fis-47495,Elasmobranchii,Black-spotted whipray,Maculabatis toshi,IE,23,140,LLT,0,400,117,400,117,0.2925,1,3
Fis-35265,Elasmobranchii,Jenkins whipray,Pateobatis jenkinsii,DGE,34,50,PST,0,280,16,280,16,0.05714285714285714,1,3
Fis-35265,Elasmobranchii,Jenkins whipray,Pateobatis jenkinsii,DGE,34,50,LLT,0,400,16,400,16,0.04,1,3
Fis-32598,Elasmobranchii,Thorntail stingray,Bathytoshia Lata,DSE,51,440,PST,0,280,229,280,389,0.48146345941975766,0.5886889460154242,3
Fis-32598,Elasmobranchii,Thorntail stingray,Bathytoshia Lata,DSE,51,440,LLT,0,400,349,400,389,0.7827827763496145,0.897172236503856,3
Fis-161457,Elasmobranchii,NA,Narcinops ornata,BE,56,132,PST,0,280,76,280,76,0.2714285714285714,1,3
Fis-161457,Elasmobranchii,NA,Narcinops ornata,BE,56,132,LLT,0,400,76,400,76,0.19,1,3
Fis-47714,Elasmobranchii,NA,Acroteriobatus ocellatus,BE,73,185,PST,0,280,112,280,112,0.4,1,3
Fis-47714,Elasmobranchii,NA,Acroteriobatus ocellatus,BE,73,185,LLT,0,400,112,400,112,0.28,1,3
Fis-160851,Elasmobranchii,White-spotted skate,Dentiraja cerva,BE,73,470,PST,0,280,207,280,397,0.3854713925872617,0.5214105793450882,3
Fis-160851,Elasmobranchii,White-spotted skate,Dentiraja cerva,BE,73,470,LLT,0,400,327,400,397,0.6733564231738035,0.8236775818639799,3
Fis-161213,Elasmobranchii,False Argus skate,Dentiraja falloarga,BE,81,256,PST,0,280,175,280,175,0.625,1,3
Fis-161213,Elasmobranchii,False Argus skate,Dentiraja falloarga,BE,81,256,LLT,0,400,175,400,175,0.4375,1,3
Fis-54855,Elasmobranchii,Tasmanian numbfish,Narcinops tasmaniensis,BE,82,640,PST,0,280,198,280,558,0.25092165898617513,0.3548387096774194,2
Fis-54855,Elasmobranchii,Tasmanian numbfish,Narcinops tasmaniensis,BE,82,640,LLT,0,400,318,400,558,0.4530645161290323,0.5698924731182796,3
Fis-161473,Elasmobranchii,Dwarf black stingray,Hemitrygon parvonigra,DGE,130,183,PST,0,280,53,280,53,0.18928571428571428,1,3
Fis-161473,Elasmobranchii,Dwarf black stingray,Hemitrygon parvonigra,DGE,130,183,LLT,0,400,53,400,53,0.1325,1,3
Fis-149485,Elasmobranchii,Western numbfish,Narcinops lasti,BE,196,350,PST,0,280,84,280,154,0.1636363636363636,0.5454545454545454,3
Fis-149485,Elasmobranchii,Western numbfish,Narcinops lasti,BE,196,350,LLT,0,400,154,400,154,0.385,1,3
Fis-161218,Elasmobranchii,NA,Dentiraja oculata,BE,220,389,PST,0,280,60,280,169,0.07607776838546068,0.35502958579881655,2
Fis-161218,Elasmobranchii,NA,Dentiraja oculata,BE,220,389,LLT,0,400,169,400,169,0.4225,1,3
Fis-161159,Elasmobranchii,Heald's skate,Dentiraja healdi,BE,327,520,LLT,0,400,73,400,193,0.06902849740932643,0.37823834196891193,2
