internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
60209,Cirrhigaleus asper,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Cirrhigaleus,asper,,,,,"(Merrett, 1973)",The western Atlantic and Pacific Ocean forms are thought to be different species (Ebert <em>et al.</em> 2013)
60210,Euprotomicrus bispinatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Euprotomicrus,bispinatus,,,,,"(Quoy &amp; Gaimard, 1824)",
60212,Isistius plutodus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,plutodus,,,,,"Garrick &amp; Springer, 1964",This species might be confused with the congener Cookiecutter Shark (<em>Isistius brasiliensis</em>).
60214,Squaliolus laticaudus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,laticaudus,,,,,"Smith &amp; Radcliffe, 1912",Seigel <em>et al</em>. (1977) considered <em>Squaliolus sarmenti</em> and <em>S. aliae</em> as synonyms of <em>S. laticaudus</em>. Sasaki and Uyeno (1987) subsequently removed <em>S. aliae</em> from the synonymy as distinct and the genus now contains these two widely recognised species. <em>Squaliolus laticaudus</em> is sympatric with <em>S. aliae</em> in some regions.
60215,Zameus squamulosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SOMNIOSIDAE,Zameus,squamulosus,,,,,"(Günther, 1877)",
60217,Carcharhinus perezi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,perezi,,,,,"(Poey, 1876)",The scientific name for this species is often misspelled as <em>Carcharhinus perezii</em>. <em>Carcharhinus springeri</em> Sadowsky &amp; Amorim 1977 is considered a synonym (Soto 2001).
60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,,,,,"(Müller &amp; Henle, 1839)",
60219,Carcharhinus signatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,signatus,,,,,"(Poey, 1868)",
144136822,Carcharhinus porosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,porosus,,,,,"(Ranzani, 1839)","Castro (2011) resurrected <em>Carcharhinus cerdale</em>, considering it distinct from <em>C. porosus</em>. <em>Carcharhinus cerdale </em>is restricted to the Eastern Pacific and <em>C. porosus</em> to the Western Atlantic."
144141186,Ginglymostoma cirratum,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Ginglymostoma,cirratum,,,,,"(Bonnaterre, 1788)","Nurse sharks occurring in the eastern Pacific were formerly considered part of this species concept, however the Pacific Nurse Shark (<em>Ginglymostoma unami</em>) has now been formally described as a separate species (Del Moral-Flores <em>et al.</em> 2015)."
60225,Isurus paucus,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,paucus,,,,,"Guitart, 1966",
60230,Parmaturus campechiensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PENTANCHIDAE,Parmaturus,campechiensis,,,,,"Springer, 1979",
60236,Etmopterus bigelowi,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,bigelowi,,,,,"Shirai &amp; Tachikawa, 1993",Previously confused with the similar but smaller <em>Etmopterus pusillus</em> until described as a distinct species by Shirai and Tachikawa (1993).
60239,Etmopterus hillianus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,hillianus,,,,,"(Poey, 1861)",
61398,Atlantoraja cyclophora,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Atlantoraja,cyclophora,,,,,"(Regan, 1903)",
61404,Diplobatis picta,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Diplobatis,picta,,,,,"Palmer, 1950",
61407,Rhizoprionodon porosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Rhizoprionodon,porosus,,,,,"(Poey, 1861)",
61416,Squalus cubensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,cubensis,,,,,"Howell Rivero, 1936",This species is sometimes confused with <em>Squalus clarkae&#160;</em>and may be confused with recently described or undescribed species in the South Atlantic (C.F. Cotton unpubl. data 2020).
61419,Zapteryx brevirostris,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Zapteryx,brevirostris,,,,,"(Müller &amp; Henle, 1841)",
6229,Dalatias licha,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Dalatias,licha,,,,,"(Bonnaterre, 1788)",
63101,Psammobatis rutrum,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,rutrum,,,,,"Jordan, 1891",
63107,Callorhinchus callorynchus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CALLORHINCHIDAE,Callorhinchus,callorynchus,,,,,"(Linnaeus, 1758)",Molecular studies are required to determine the level of genetic distinctness between the species in the Southwest Atlantic and the Southeast Pacific.
63108,Etmopterus gracilispinis,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,gracilispinis,,,,,"Krefft, 1968",
63109,Rioraja agassizii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Rioraja,agassizii,,,,,"(Müller &amp; Henle, 1841)",
63110,Atlantoraja platana,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Atlantoraja,platana,,,,,"(Günther, 1880)",
63116,Dipturus trachydermus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,trachydermus,,,,,"(Krefft &amp; Stehmann, 1975)","The spellings <em>Dipturus trachyderma</em> and <em>Dipturus trachydermus</em> have been used for this species. The basionym is&#160;<em>Raja trachyderma </em>and the valid name is <em>Dipturus trachydermus</em> following grammatical rules. While Fricke <em>et al.</em> (2019) use&#160;<em>Dipturus trachyderma</em>, we follow Last <em>et al.</em> (2016) which correctly uses&#160;<em>Dipturus trachydermus.</em>"
116856245,Etmopterus granulosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Etmopterus,granulosus,,,,,"(Günther, 1880)","<em>Etmopterus baxteri</em> Garrick, 1957 is a junior synonym of <em>E. granulosus</em> (Straube <em>et al</em>. 2015). <em>Etmopterus tasmaniensis</em> Myagkov &amp; Pavlov, 1986 is a probable junior synonym of<em> E. granulosus</em>&#160;(Weigmann 2016)."
63121,Psammobatis lentiginosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Psammobatis,lentiginosa,,,,,"McEachran, 1983",
63124,Dipturus mennii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,mennii,,,,,"Gomes &amp; Paragó, 2001","<em>Dipturus diehli</em>&#160;Soto &amp; Mincarone, 2001, as known only from the holotype taken off Santa Catarina, Brazil (29°39´S, 47°50´W) at a depth of 480 m, is likely a synonym of <em>D. mennii</em> and is treated here as such."
63133,Malacoraja obscura,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,obscura,,,,,"Carvalho, Gomes &amp; Gadig, 2005",
63137,Bathyraja schroederi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,schroederi,,,,,"(Krefft, 1968)",
63142,Narcine bancroftii,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Narcine,bancroftii,,,,,"(Griffith &amp; Smith, 1834)","Based on geographical separation and differences in tooth row counts and coloration, Carvalho (1999) considered <em>Narcine bancroftii</em> and <em>N. brasiliensis</em> to be distinct species. However, intraspecific differences in tooth row counts among individuals of varying sizes were observed. Genetic analyses of <em>Narcine</em> specimens from throughout their range in the Western Atlantic Ocean are needed to confirm the presence of two species. <em>Narcine bancrofti</em> is a frequent misspelling of the species name."
63143,Bathyraja magellanica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,magellanica,,,,,"(Philippi, 1902)","Compagno (1999, 2005) reallocated this species from <i>Bathyraja</i> to the 
genus <i>Rhinoraja</i> but the validity of this move remains unconfirmed. Both 
are currently in use, until a definitive systematic revision of these genera is 
conducted."
63144,Bathyraja multispinis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bathyraja,multispinis,,,,,"(Norman, 1937)","Compagno (1999, 2005) reallocated this species from <span style=""font-style: italic;"">Bathyraja </span>to the genus <span style=""font-style: italic;"">Rhinoraja </span>but the validity of this move remains unconfirmed. Both are currently in use, until a definitive systematic revision of these genera is conducted."
63151,Hydrolagus matallanasi,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,Hydrolagus,matallanasi,,,,,"Soto &amp; Vooren, 2004",
104065040,Bathytoshia centroura,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Bathytoshia,centroura,,,,,"(Mitchill, 1815)","<em>Bathytoshia</em> formerly was a junior synonym of <em>Dasyatis</em>, which is now recognised as a valid species (Last <em>et al</em>. 2016); hence <em>Dasyatis </em>(<em><em>Bathytoshia</em></em>)<em> centroura</em> is now <em>Bathytoshia centroura</em>. This western Atlantic species is not conspecific with <em>Bathytoshia</em> of the eastern Atlantic (Last <em>et al</em>. 2016); the eastern Atlantic population that was formerly included within <em>Dasyatis centroura</em> is now included within <em>B. lata</em> (Last <em>et al</em>. 2016). The status of the single record from India is unknown."
63153,Gymnura altavela,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,GYMNURIDAE,Gymnura,altavela,,,,,"(Linnaeus, 1758)",
63157,Narcine brasiliensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Narcine,brasiliensis,,,,,"(Olfers, 1831)","Recent revisions have subdivided the previously wide-ranging <em>Narcine brasiliensis</em> into <em>Narcine bancroftii</em> (Griffith, 1834) which is widely distributed from North Carolina, USA, through parts of the Gulf of Mexico, the Caribbean Sea, the Greater Antilles, the Lesser Antilles and the northern coast of South America and <em>Narcine brasiliensis</em> (Olfers, 1831) which is endemic to the Southwest Atlantic in Brazil, Uruguay, and Argentina (Carvalho 1999, Last <em>et al. </em>2016)."
63161,Gurgesiella atlantica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,GURGESIELLIDAE,Gurgesiella,atlantica,,,,,"(Bigelow &amp; Schroeder, 1962)",
809,Alcelaphus buselaphus ssp. swaynei,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,buselaphus,subspecies,swaynei,,,"(P.L. Sclater, 1892)","Swayne's Hartebeest or Korkay (<em>Alcelaphus buselaphus swaynei</em>)&#160;is one of eight subspecies of Hartebeest, following Gosling and Capellini (2013). The others being: Bubal Hartebeest (<em>A. b. buselaphus</em>); Lichtenstein's Hartebeest (<em>A. b. lichtensteinii</em>); Coke's Hartebeest or Kongoni&#160;<em>(A. b. cokii</em>); Tora Hartebeest (<em>A. b. tora</em>); Western Hartebeest or Kanki (<em>A. b. major</em>); Lelwel Hartebeest (<em>A. b. lelwel</em>); and Red Hartebeest (<em>A. b. caama</em>)."
11534,Lepidochelys olivacea,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Lepidochelys,olivacea,,,,,"(Eschscholtz, 1829)",
132832,Megaptera novaeangliae Oceania subpopulation,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Oceania subpopulation,"(Borowski, 1781)","<p>The Humpback Whale is a cosmopolitan species and is regarded as monotypic (Rice 1998, Clapham and Mead 1999). No subspecies are recognized. Phylogenetic analyses reveal that populations in different ocean basins do not represent distinct clades, but some maternal lineages can be traced back across hemispheric boundaries, indicating some level of inter-hemispheric gene flow, perhaps in the distant past (Baker <em>et al</em>. 1994).</p><p><br/></p><p><br/></p><p><span style=""font-weight: bold;"">Population structure</span><br/></p><p>The International Whaling Commission (IWC) currently recognizes four breeding stocks around the South Pacific and Australia based on Discovery mark recoveries, demographic isolation, and genetic differentiation (Olavarria <em>et al</em>. 2007):</p>   <ul><li>1 north of feeding area IV (referred to as Stock D including Western   Australia),</li><li>1 north of feeding Area V (referred to as Stock E including Eastern Australia, New Caledonia and Tonga),</li><li>1 north of feeding Area VI (Stock F including Cook Islands and French Polynesia), and</li><li>1 north of feeding Area I (Stock G including Colombia).</li></ul>            <p>The IWC also recognizes further stock sub-division of breeding stock E and F into sub-stocks supported by demographic isolation and genetic differentiation (Olavarria <em>et al</em>. 2006). Breeding stock E is sub-divided into E1 (Eastern Australia), E2 (New  Caledonia) and E3 (Tonga) and breeding stock F into F1 (Cook Islands) and F2 (French  Polynesia). These breeding stocks are shown in Figure 1 (see Supplementary Material). We use the terminology breeding stock (e.g. D, E, F, G) to refer to breeding stocks based on demographic isolation and genetic differentiation, and sub-stock to refer to sub-divisions within these breeding stocks, as currently recognized by the IWC&#160; (e.g., E1, E2, E3, F1, F2).</p><p><br/></p>     <p>&#160;Olavarria <em>et al</em>. (2007) found significant differentiation of maternally inherited mitochondrial (mt) DNA at both the haplotype and nucleotide level (F<sub>ST</sub><em> </em>= 0.033; Φ<sub>ST</sub><em> </em>= 0.022), between breeding stocks D, G and four of the Oceania sub-stocks (E2, E3, F1, F2). When sub-stock E1 is included in this comparison (Olavarria <em>et al</em>. (2006)), the estimated differentiation among stocks by F<sub>ST</sub> is ~0.02. Based on standard population genetic models (e.g. ,Wright 1978, Waples &amp;&#160;Gaggiotti 2006), F<sub>ST</sub> values of 0.01 correspond to approximately 25 migrant individuals per generation (or less than one migrant individual per year in the case of Humpback Whales and other long lived mammals). These breeding stock boundaries, and the sub-stocks within them, are also supported by the analysis of movements by individuals based on photo-identification and microsatellite genotyping (DNA profiling).</p><p><br/></p>     <p>An extensive comparison of photo-identification catalogues by sub-stock found only four matches between the migratory corridor of East Australia (E1 represented by Hervey Bay and Byron Bay, with a catalogue size of 1,242 individuals) and breeding grounds in Oceania (E2, E3, F1 and F2, with a catalogue size of 679 individuals) (Garrigue <em>et al</em>. 2007). This level of interchange is surprisingly small, given the relatively large catalogues used in the comparison, and provides strong evidence for sub-division within breeding stock E (Garrigue <em>et al</em>. 2007).</p><p><br/></p>     <p>An additional photo-identification comparison among regions of Oceania (E2, E3, F1 and F2 with a combined catalogue size of 679) documented 20 records of interchange, mostly between neighbouring regions (Garrigue <em>et al</em>. 2006). Overall, the limited movement of individuals between adjacent sites within Oceania is consistent with the significant (but low) level of differentiation observed in mtDNA from these regions (Olavarria <em>et al.</em> 2007) and suggests that humpback whales wintering in E2, E3, F1 and F2 are demographically independent and should be recognized as individual management stocks (Garrigue <em>et al</em>. 2006).</p>     <p><br/>Comparisons of historical sighting data and whaling records (Dawbin 1956, 1959, 1964) with recent sighting survey data from New Zealand, Fiji and Norfolk Island demonstrate a lack of (or at the very least a slow) recovery at these sites (Childerhouse and Gibbs 2006, Gibbs <em>et al</em>. 2006, Paton <em>et al</em>. 2006, Oosterman and Whicker 2008). These surveys returned to the same look-out sites used by Dawbin and replicated his earlier surveys as closely as possible. Results from these re-surveys include (i) sighting rates in Fiji over the period 1956-58 were between 0.15-0.58 whales per hour and were significantly higher than equivalent sighting rates observed of between 0.01-0.03 in 2002-03 (Paton <em>et al</em>. 2006) and, (ii) surveys in New Zealand indicate that between 2004-2006 sightings were 29% of what there were in 1960 (Childerhouse and Gibbs 2006). It is important to note that the baseline data for these surveys in the 1950s and 1960s were from populations that had already been whaled for more than 50 years. It is not possible to directly assess the rates of increase for these sites but what is clear is that any population increases appear to be lacking or very low. In contrast, the East Australian stock is increasing at 10-11% per annum (Noad <em>et al</em>. 2006).</p><p><br/></p>     <p>These indications of demographic independence are likely sufficiently strong to provide evidence for further subpopulations within the Oceania, however, such partitioning presents difficulties in assessing population status (discussed below) that have not been overcome at present. Furthermore, problems with the allocation of commercial catches on the feeding grounds to the appropriate sub-stock breeding area make the assessment even more challenging. Given that it is not possible to assess the status of each sub-stock, we have therefore used a model that can assess the South Pacific as though it is a single stock (i.e., E and F).</p>   <p><br/></p><p>In conclusion, the presently recognized IWC stock and sub-stock boundaries are consistent with available evidence. With respect to the South Pacific, the relevant sub-stock divisions are East Australia (E1), New Caledonia (E2), Tonga (E3), Cook Islands (F1), French Polynesia (F2), and Colombia (G). The taxon assessed here is, therefore, called the Oceania subpopulation, which consists of IWC breeding stocks E and F as a distinct subpopulation of Humpback Whales. It should be identified separately based on population isolation and a demonstrated high level of depletion (see below). We propose this subpopulation specifically for the purposes of the IUCN threat ranking process as it is consistent with the existing IWC recognized breeding stock boundaries.</p>"
132835,Megaptera novaeangliae Arabian Sea subpopulation,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Arabian Sea subpopulation,"(Borowski, 1781)","<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><meta name=""ProgId"" content=""Word.Document""><meta name=""Generator"" content=""Microsoft Word 11""><meta name=""Originator"" content=""Microsoft Word 11""><link rel=""File-List"" href=""file:///C:%5CDOCUME%7E1%5Cleahc%5CLOCALS%7E1%5CTemp%5Cmsohtml1%5C01%5Cclip_filelist.xml""><o:smarttagtype namespaceuri=""urn:schemas-microsoft-com:office:smarttags"" name=""place""></o:smarttagtype><!--[if gte mso 9]><xml>
 <w:WordDocument>
  <w:View>Normal</w:View>
  <w:Zoom>0</w:Zoom>
  <w:PunctuationKerning/>
  <w:ValidateAgainstSchemas/>
  <w:SaveIfXMLInvalid>false</w:SaveIfXMLInvalid>
  <w:IgnoreMixedContent>false</w:IgnoreMixedContent>
  <w:AlwaysShowPlaceholderText>false</w:AlwaysShowPlaceholderText>
  <w:Compatibility>
   <w:BreakWrappedTables/>
   <w:SnapToGridInCell/>
   <w:WrapTextWithPunct/>
   <w:UseAsianBreakRules/>
   <w:DontGrowAutofit/>
  </w:Compatibility>
  <w:BrowserLevel>MicrosoftInternetExplorer4</w:BrowserLevel>
 </w:WordDocument>
</xml><![endif]--><!--[if gte mso 9]><xml>
 <w:LatentStyles DefLockedState=""false"" LatentStyleCount=""156"">
 </w:LatentStyles>
</xml><![endif]--><!--[if !mso]><object
 classid=""clsid:38481807-CA0E-42D2-BF39-B33AF135CC4D"" id=ieooui></object>
<style>
st1\:*{behavior:url(#ieooui) }
</style>
<![endif]--><style>
<!--
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-parent:"""";
	margin:0cm;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	mso-fareast-font-family:""Times New Roman"";
	mso-ansi-language:EN-US;
	mso-fareast-language:EN-US;}
@page Section1
	{size:612.0pt 792.0pt;
	margin:72.0pt 90.0pt 72.0pt 90.0pt;
	mso-header-margin:36.0pt;
	mso-footer-margin:36.0pt;
	mso-paper-source:0;}
div.Section1
	{page:Section1;}
-->
</style><!--[if gte mso 10]>
<style>
 /* Style Definitions */
 table.MsoNormalTable
	{mso-style-name:""Table Normal"";
	mso-tstyle-rowband-size:0;
	mso-tstyle-colband-size:0;
	mso-style-noshow:yes;
	mso-style-parent:"""";
	mso-padding-alt:0cm 5.4pt 0cm 5.4pt;
	mso-para-margin:0cm;
	mso-para-margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:10.0pt;
	font-family:""Times New Roman"";
	mso-ansi-language:#0400;
	mso-fareast-language:#0400;
	mso-bidi-language:#0400;}
</style>
<![endif]-->

<p class=""MsoNormal"" style=""text-align: justify;""><span lang=""EN-US"">No subspecies of
the humpback whale are recognized. The worldwide population is divided into
three major oceanic divisions based on genetic differentiation: <st1:place w:st=""on"">North Atlantic</st1:place>, North Pacific, and Southern Hemisphere
populations (Baker <i style="""">et al.</i> 1993;
Medrano-González <i style="""">et al.</i> 2001).
Phylogenetic analyses reveal that the divisions in different ocean basins do
not represent distinct clades and some lineages can be traced across
hemispheric boundaries, indicating some level of inter-hemispheric gene flow,
recently or in the distant past </span><!--[if supportFields]><span lang=EN-US><span
style='mso-element:field-begin'></span><span
style='mso-spacerun:yes'> </span>ADDIN EN.CITE
<EndNote><Cite><Author>Baker</Author><Year>1993</Year><RecNum>7</RecNum><record><rec-number>7</rec-number><ref-type
name=""Journal
Article"">17</ref-type><contributors><authors><author>Baker,
C.S.</author><author>Perry,
A.</author><author>Bannister,
J.L.</author><author>Abernathy, R.B.</author><author>Weinrich,
M.T.</author><author>Abernathy,
B.</author><author>Calambokidis, J.</author><author>Lien,
J.</author><author>Lambertsen,
R.</author><author>Urban, J.</author><author>Clapham,
P.</author><author>Ailing,
A.</author><author>O&apos;Brien, S.J.</author><author>Palumbi,
S.R.</author></authors></contributors><titles><title>Abundant
mitochondrial DNA variation and world-wide population structure in<span
style='mso-spacerun:yes'>  </span>humpback
whales</title><secondary-title>Proceedings of the National Academy
of Sciences USA</secondary-title><alt-title>Proc. Natl. Acad.
Sci.(USA)</alt-title></titles><periodical><full-title>Proceedings
of the National Academy of Sciences USA</full-title><abbr-1>Proc
Natl Acad Sci U S</abbr-1><abbr-2>Proc. Natl. Acad. Sci.
U.</abbr-2></periodical><pages>8239-8243</pages><volume>90</volume><dates><year>1993</year></dates><urls></urls></record></Cite></EndNote><span
style='mso-element:field-separator'></span></span><![endif]--><span lang=""EN-US"">(Baker
<i style="""">et al.</i> 1993)</span><!--[if supportFields]><span
lang=EN-US><span style='mso-element:field-end'></span></span><![endif]--><span lang=""EN-US"">. Various levels of substructure are detected within each of these
oceanic divisions (Palsbøll <i style="""">et al.</i>
1995; Baker <i style="""">et al.</i> 1998a; Baker <i style="""">et al.</i> 1998b).</span></p>

"
